project_id,legacy_ocms_code,agency,sector,project_size_category,original_cost_crore,original_cost_log,planned_duration_months,pre_paimana_obs_months,historical_schedule_revision_count,historical_cost_revision_count,pre_paimana_max_schedule_slippage_months,pre_paimana_max_cost_escalation_pct
N18000335,N18000335,SJVN,POWER,Mega,5491.89,8.611209807655124,25.0,2,0,1,0.0,0.0
N18000343,N18000343,PGCIL,POWER,Major,307.87,5.732920476399523,36.0,2,0,1,0.0,4205587.61682243
N18000345,N18000345,NTPC,POWER,Mega,1316.02,7.183126887656828,32.0,2,0,0,0.0,0.0
N18000346,N18000346,NTPC,POWER,Mega,7179.54,8.87912986812787,24.0,2,0,1,0.0,0.0
N18000347,N18000347,NTPC,POWER,Mega,2598.92,7.863235954305422,21.0,2,0,0,0.0,0.0
N18000348,N18000348,NTPC,POWER,Mega,1530.49,7.333996396705316,21.0,2,0,1,0.0,0.0
N18000349,N18000349,NTPC,POWER,Mega,1442.6,7.274895272768633,16.0,2,0,1,0.0,0.0
N18000350,N18000350,PGCIL,POWER,Major,385.84,5.958011170848763,9.0,2,0,0,0.0,0.0
N18000351,N18000351,PGCIL,POWER,Major,524.04,6.263474450165467,32.0,2,1,1,32.0,163639454.54545453
N18000353,N18000353,PGCIL,POWER,Major,281.16,5.642474285927797,24.0,2,0,1,0.0,4225334.976525822
N18000356,N18000356,PGCIL,POWER,Mega,1433.28,7.268418260118725,18.0,2,0,0,0.0,0.0
N18000357,N18000357,PGCIL,POWER,Major,922.3,6.827954208778582,21.0,2,1,1,21.0,0.0
N18000358,N18000358,PGCIL,POWER,Major,815.12,6.704561402975548,24.0,2,0,0,0.0,0.0
N18000359,N18000359,PGCIL,POWER,Major,966.79,6.875015121592464,21.0,2,0,0,0.0,0.0
N18000360,N18000360,PGCIL,POWER,Mega,1167.55,7.063518942965034,24.0,2,0,0,0.0,0.0
N18000361,N18000361,PGCIL,POWER,Mega,2820.99,7.945197588820371,24.0,2,0,1,0.0,0.0
N18000365,N18000365,NTPC,POWER,Mega,6283.81,8.745890889859355,18.0,2,0,1,0.0,0.0
N18000366,N18000366,NTPC,POWER,Mega,1095.01,6.999431591553928,20.0,2,1,1,0.0,11.57249705482142
N18000368,N18000368,NHPC,POWER,Mega,1677.12,7.425429398176962,18.0,2,0,1,0.0,0.0
N18000370,N18000370,NTPC,POWER,Mega,1553.0,7.348587530927593,50.0,1,0,0,0.0,0.0
N18000376,N18000376,PGCIL,POWER,Mega,2191.0,7.692569648067906,19.0,1,0,0,0.0,0.0
N21000027,N21000027,HITES,OTHER CENTRAL SECTOR,Major,875.0,6.775366090936392,48.0,6,0,0,0.0,0.0
N21000029,N21000029,CPWD FOR HEALTH,OTHER CENTRAL SECTOR,Mega,1404.0,7.247792581767846,54.0,5,0,0,0.0,0.0
N22000087,N22000087,NFR,RAILWAYS,Mega,2650.0,7.8826922062890254,219.0,11,3,2,24.0,0.0
N22000171,N22000171,ECR,RAILWAYS,Major,325.0,5.786897381366708,38.0,11,4,2,275.0,0.0
N22000183,N22000183,NFR,RAILWAYS,Mega,2047.51,7.6248679785957085,136.0,11,1,2,95.0,0.0
N22000274,N22000274,NR,RAILWAYS,Mega,1053.23,6.960565921614376,203.0,11,4,0,286.0,0.0
N22000349,N22000349,ECR,RAILWAYS,Mega,2462.11,7.809180058105808,105.0,8,1,0,0.0,0.0
N22000401,N22000401,RVNL,RAILWAYS,Mega,2018.23,7.610471529605779,116.0,8,1,2,0.0,0.0
N22000417,N22000417,ECR,RAILWAYS,Mega,2880.4,7.966031566127373,108.0,8,0,1,0.0,0.0
N22000418,N22000418,IRCON,COAL,Mega,5200.0,8.556606193773073,47.0,7,0,0,0.0,0.0
N22000419,N22000419,ECR,RAILWAYS,Major,762.97,6.638528521379844,108.0,8,3,2,60.0,0.0
N22000470,N22000470,NER,RAILWAYS,Mega,1177.96,7.072387972905007,104.0,6,0,0,0.0,0.0
N22000485,N22000485,SECR,RAILWAYS,Mega,1860.94,7.5293742339021446,80.0,6,0,0,0.0,0.0
N22000502,N22000502,NR,RAILWAYS,Major,404.0,6.003887067106539,86.0,4,0,0,0.0,0.0
N22000504,N22000504,WR,RAILWAYS,Major,692.26,6.541405109202525,92.0,3,0,0,0.0,0.0
N22000505,N22000505,WR,RAILWAYS,Major,537.31,6.288434602396033,71.0,3,0,0,0.0,0.0
N22000510,N22000510,SER,RAILWAYS,Major,393.83,5.978455292514342,80.0,3,0,1,0.0,1501.0230179028133
N22000511,N22000511,CR,RAILWAYS,Major,955.0,6.862757913051401,60.0,2,0,1,0.0,0.0
N22000515,N22000515,CR,RAILWAYS,Major,836.12,6.729967429388725,49.0,2,0,1,0.0,0.0
N22000518,N22000518,ECOR,RAILWAYS,Major,278.96,5.634646735821339,101.0,2,0,1,0.0,0.0
N22000519,N22000519,ECOR,RAILWAYS,Major,190.9,5.256974403013654,60.0,2,0,1,0.0,275006387.5
N22000522,N22000522,ECOR,RAILWAYS,Major,183.0,5.214935757608986,96.0,2,0,0,0.0,0.0
N22000523,N22000523,ECR,RAILWAYS,Major,983.62,6.892255779935185,72.0,2,0,1,0.0,0.0
N22000525,N22000525,ECR,RAILWAYS,Major,199.96,5.303105883279834,60.0,2,0,0,0.0,0.0
N22000526,N22000526,ECR,RAILWAYS,Major,496.47,6.209535253272901,112.0,2,0,0,0.0,0.0
N22000528,N22000528,ECR,RAILWAYS,Major,234.0,5.459585514144159,60.0,2,1,1,60.0,15700.0
N22000533,N22000533,WR,RAILWAYS,Major,152.44,5.033309611135128,34.0,2,0,1,0.0,0.0
N22000537,N22000537,54.83 KM,CIVIL AVIATION,Major,354.99,5.874902640569862,92.0,2,0,1,0.0,1140.1969724603318
N22000547,N22000547,WR,RAILWAYS,Major,309.81,5.739181793008062,94.0,2,0,1,0.0,1525.3310859619553
N22000548,N22000548,WR,RAILWAYS,Major,296.54,5.695548669729098,96.0,2,0,0,0.0,0.0
N22000555,N22000555,SWR,RAILWAYS,Major,294.67,5.689243967535078,83.0,2,0,0,0.0,0.0
N22000556,N22000556,17.98 KM) (PB#29/NR/2022-23,OTHER CENTRAL SECTOR,Major,323.14,5.781175521229973,39.0,2,1,1,164.0,0.0
N22000566,N22000566,NER,RAILWAYS,Major,950.0,6.85751406254539,53.0,2,0,1,0.0,0.0
N22000568,N22000568,SR,RAILWAYS,Major,359.6,5.887769310769217,48.0,2,1,1,0.0,0.0
N22000570,N22000570,NFR,RAILWAYS,Major,745.0,6.61472560020376,60.0,2,0,1,0.0,0.0
N22000571,N22000571,SER,RAILWAYS,Major,209.75,5.350672596881965,48.0,2,0,1,0.0,12380.0
N22000589,N22000589,NR,RAILWAYS,Major,235.0,5.4638318050256105,54.0,2,0,1,0.0,3832755.226480837
N22000591,N22000591,NR,RAILWAYS,Major,177.33,5.183635766464422,45.0,2,1,1,0.0,0.0
N22000594,N22000594,NWR,RAILWAYS,Major,466.42,6.147228211090879,60.0,2,0,0,0.0,0.0
N22000596,N22000596,RVNL,RAILWAYS,Major,357.48,5.8818728704778875,76.0,2,0,1,0.0,1131.03227185296
N22000599,N22000599,RVNL,RAILWAYS,Mega,8975.0,9.102309627762478,112.0,2,0,0,0.0,0.0
N22000600,N22000600,RVNL,RAILWAYS,Major,493.0,6.202535517187923,75.0,2,0,1,0.0,0.0
N22000605,N22000605,NWR,RAILWAYS,Major,422.6,6.048789613727251,60.0,2,0,0,0.0,0.0
N22000609,N22000609,ER,RAILWAYS,Major,164.33,5.107943476563253,268.0,1,0,0,0.0,0.0
N22000610,N22000610,ECR,RAILWAYS,Major,262.71,5.57485001452115,87.0,2,0,1,0.0,0.0
N22000612,N22000612,NCR,RAILWAYS,Major,402.88,6.00111780413612,34.0,2,0,1,0.0,0.0
N22000613,N22000613,NER,RAILWAYS,Major,351.03,5.863716399239187,99.0,2,0,1,0.0,0.0
N22000614,N22000614,NR,RAILWAYS,Major,299.74,5.706246104094174,119.0,2,0,1,0.0,0.0
N22000616,N22000616,SECR,RAILWAYS,Major,241.0,5.488937726156687,140.0,2,0,1,0.0,0.0
N22000618,N22000618,SR,RAILWAYS,Major,358.95,5.885965132915312,109.0,2,0,0,0.0,0.0
N22000625,N22000625,SR,RAILWAYS,Major,304.22,5.721032828062729,86.0,2,0,1,0.0,0.0
N22000628,N22000628,KOMRCL,CIVIL AVIATION,Mega,4874.58,8.491994350714034,91.0,1,0,0,0.0,0.0
N24000165,N24000165,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,671.3,6.510704669474991,30.0,11,0,4,0.0,0.0
N24000245,N24000245,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,270.0,5.602118820879701,26.0,9,0,3,0.0,1648.8408845300207
N24000247,N24000247,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,295.47,5.691946032880246,28.0,7,0,3,0.0,1023.1404958677684
N24000248,N24000248,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,153.21,5.038315309869565,22.0,9,0,3,0.0,75200.0
N24000301,N24000301,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,271.45,5.6074551110291075,7.0,9,0,3,0.0,1200.0
N24000332,N24000332,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,225.81,5.424112662592345,38.0,9,4,3,100.0,0.0
N24000334,N24000334,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,165.67,5.116015809554085,8.0,9,0,3,0.0,33966.66666666667
N24000463,N24000463,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1083.0,6.988413181999592,30.0,9,0,0,0.0,0.0
N24000465,N24000465,AMR,OTHER CENTRAL SECTOR,Major,605.84,6.408265164879892,45.0,2,0,0,0.0,0.0
N24000488,N24000488,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2136.97,7.667612059681118,36.0,9,0,2,0.0,0.0
N24000531,N24000531,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,319.68,5.770443741174751,33.0,9,5,3,126.0,29433.33333333333
N24000560,N24000560,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,591.66,6.3846208787485486,40.0,9,1,0,40.0,0.0
N24000564,N24000564,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1408.0,7.25063551189868,52.0,9,5,4,76.0,39000.0
N24000567,N24000567,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,998.18,6.906934942598235,39.0,8,3,0,39.0,0.0
N24000570,N24000570,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,763.08,6.638672495726482,39.0,8,3,2,39.0,424.71769412338335
N24000576,N24000576,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,178.85,5.192123170141633,3.0,8,0,3,0.0,44400.0
N24000578,N24000578,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,553.3,6.3177060564257586,3.0,8,0,3,0.0,44500.0
N24000603,N24000603,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1167.42,7.0634076877926235,31.0,8,1,3,30.0,0.0
N24000649,N24000649,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1251.11,7.132585407225551,47.0,8,5,0,170.0,0.0
N24000659,N24000659,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1059.73,6.966712629320663,0.0,8,3,3,14.0,28625.0
N24000683,N24000683,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,180.57,5.201641254282576,81.0,8,1,3,79.0,13.32398316970547
N24000686,N24000686,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,373.07,5.924442945676605,42.0,8,1,3,37.0,973.966408268734
N24000688,N24000688,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,429.52,6.064993780396097,77.0,7,1,2,72.0,773.499901632894
N24000697,N24000697,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1176.37,7.0710384163986415,37.0,7,4,3,58.0,0.0
N24000704,N24000704,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1124.11,7.025636087636363,32.0,7,4,3,134.0,26375.0
N24000709,N24000709,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,950.27,6.857797933922023,26.0,7,4,3,62.0,2249.2753623188405
N24000736,N24000736,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,686.65,6.533279987560717,32.0,7,4,3,53.0,34700.0
N24000741,N24000741,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,274.31,5.617897735499032,32.0,7,1,3,30.0,80600.0
N24000742,N24000742,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,403.36,6.0023055702858565,32.0,7,1,3,29.0,80650.0
N24000743,N24000743,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,417.24,6.036055430435857,32.0,7,1,3,30.0,80700.0
N24000745,N24000745,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,409.85,6.018228184377197,33.0,7,1,3,24.0,37050.0
N24000749,N24000749,NIMBUTALA TO AUSTIN CREEK,OTHER CENTRAL SECTOR,Major,234.27,5.460733790792328,30.0,7,2,3,23.0,420.3883495145631
N24000752,N24000752,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,387.0,5.961005339623274,43.0,7,2,4,60.0,907.7431539187912
N24000753,N24000753,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,500.09,6.216785725669966,56.0,7,1,4,50.0,33275.0
N24000767,N24000767,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,375.8,5.931714542702208,61.0,6,3,4,65.0,1200038250.0
N24000768,N24000768,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,290.05,5.673495073717745,35.0,6,3,4,72.0,73250.0
N24000771,N24000771,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,553.51,6.31808484089291,53.0,6,3,2,44.0,64950.0
N24000772,N24000772,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,257.34,5.5542765468038695,24.0,6,0,2,0.0,72750.0
N24000773,N24000773,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,200.34,5.304995021301277,24.0,6,0,3,0.0,80800.0
N24000774,N24000774,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,248.22,5.518336040514722,24.0,6,0,3,0.0,588.9361702127659
N24000776,N24000776,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,232.81,5.454508819722947,24.0,6,0,3,0.0,80950.0
N24000777,N24000777,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,283.51,5.650768402333546,24.0,6,0,4,0.0,81000.0
N24000778,N24000778,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,266.52,5.589194329896337,24.0,6,0,4,0.0,81050.0
N24000780,N24000780,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,293.68,5.685890021814613,38.0,6,2,3,59.0,81150.0
N24000782,N24000782,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,460.73,6.1349803046599725,38.0,6,1,2,0.0,81250.0
N24000798,N24000798,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2140.93,7.669462570735138,44.0,6,2,4,44.0,48001496.0
N24000821,N24000821,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,257.34,5.5542765468038695,24.0,6,0,3,0.0,37300.0
N24000851,N24000851,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1162.92,7.059548897407133,40.0,6,2,3,0.0,14362.5
N24000858,N24000858,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,640.07,6.463138655326482,75.0,6,1,2,46.0,65250.0
N24000880,N24000880,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,426.18,6.057205470070659,31.0,6,0,3,0.0,82100.0
N24000907,N24000907,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,293.1,5.68391984555995,29.0,5,0,3,0.0,0.0
N24000909,N24000909,MoRTH,ROAD TRANSPORT & HIGHWAYS,Mega,1069.59,6.975965177358961,24.0,6,0,3,0.0,47200.0
N24000910,N24000910,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,170.57,5.144991346595335,32.0,6,0,3,0.0,70900.0
N24000912,N24000912,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,287.7,5.665388086668889,6.0,5,0,3,0.0,69800.0
N24000914,N24000914,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,223.5,5.413875707182309,20.0,5,0,4,0.0,69900.0
N24000917,N24000917,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,199.16,5.299117046718601,5.0,5,0,3,0.0,70050.0
N24000925,N24000925,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,400.76,5.995854895409275,25.0,5,1,4,18.0,0.0
N24000931,N24000931,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,290.15,5.673838598283129,6.0,5,0,4,0.0,5081.208053691275
N24000980,N24000980,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,298.32,5.701513235212158,28.0,5,0,3,0.0,730.770920272348
N24000982,N24000982,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,244.54,5.503459866752694,28.0,5,0,3,0.0,3687.5
N24000984,N24000984,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,283.0,5.648974238161206,35.0,5,0,3,0.0,9671.336553945248
N24000986,N24000986,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,300.0,5.707110264748875,28.0,5,0,3,0.0,2167.1641791044776
N24000990,N24000990,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,294.13,5.687415937235904,21.0,5,0,3,0.0,1237.137840210711
N24000993,N24000993,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,322.81,5.780156924027929,30.0,5,1,4,31.0,712.8998577691599
N24000998,N24000998,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,193.19,5.268837061225528,41.0,5,1,2,99.0,0.0
N24001003,N24001003,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,313.95,5.752413896067938,29.0,5,0,0,0.0,0.0
N24001008,N24001008,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,401.0,5.996452088619021,29.0,5,0,4,0.0,0.0
N24001013,N24001013,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,391.06,5.971414889302278,29.0,5,1,1,54.0,0.0
N24001017,N24001017,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,228.89,5.4376009336504225,29.0,5,0,0,0.0,0.0
N24001018,N24001018,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,392.83,5.975919344105853,29.0,5,0,0,0.0,0.0
N24001021,N24001021,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,396.91,5.98622584905978,29.0,5,0,0,0.0,0.0
N24001022,N24001022,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,363.82,5.899404081258768,32.0,5,0,2,0.0,0.0
N24001046,N24001046,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,210.81,5.355689646405907,30.0,5,0,0,0.0,0.0
N24001050,N24001050,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,304.58,5.722211610124568,21.0,5,0,0,0.0,0.0
N24001058,N24001058,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,276.95,5.627441241399478,21.0,5,0,0,0.0,0.0
N24001069,N24001069,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,456.93,6.126716334005255,21.0,5,0,0,0.0,0.0
N24001078,N24001078,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,228.31,5.435074799902897,21.0,5,0,0,0.0,0.0
N24001079,N24001079,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,426.06,6.056924518579768,30.0,5,0,0,0.0,0.0
N24001080,N24001080,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,256.15,5.549659572220925,21.0,5,0,0,0.0,0.0
N24001090,N24001090,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,509.18,6.234763604625756,30.0,5,0,0,0.0,0.0
N24001092,N24001092,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,653.46,6.4838104681271025,30.0,5,0,4,0.0,0.0
N24001099,N24001099,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,488.6,6.193588731198116,30.0,5,0,0,0.0,0.0
N24001101,N24001101,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,307.63,5.73214314842516,30.0,5,0,0,0.0,0.0
N24001102,N24001102,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,218.38,5.390805385983188,24.0,5,0,0,0.0,0.0
N24001114,N24001114,MoRTH,ROAD TRANSPORT & HIGHWAYS,Mega,1202.52,7.093005875281971,35.0,5,0,0,0.0,0.0
N24001124,N24001124,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,456.32,6.125383364673769,28.0,5,0,2,0.0,0.0
N24001125,N24001125,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,337.46,5.82440591697994,28.0,5,0,0,0.0,0.0
N24001130,N24001130,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,234.88,5.463323201132304,16.0,5,2,4,0.0,1200056400.0
N24001138,N24001138,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,205.72,5.331365220594237,28.0,5,0,0,0.0,0.0
N24001156,N24001156,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,166.67,5.121997761949716,8.0,5,0,3,0.0,90.92245497978682
N24001157,N24001157,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,175.5,5.173320876373351,6.0,5,0,3,0.0,327.6315789473684
N24001158,N24001158,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,159.97,5.081218012218138,15.0,5,0,3,0.0,135.52036199095022
N24001159,N24001159,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,159.7,5.0795392727434665,6.0,5,0,2,0.0,5071.215880893301
N24001160,N24001160,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,191.6,5.260615499364025,13.0,5,0,3,0.0,435.1462288353002
N24001161,N24001161,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,297.3,5.698099691520703,13.0,5,0,3,0.0,4143.90243902439
N24001162,N24001162,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,325.86,5.789531944664912,7.0,5,0,4,0.0,113.33278894344129
N24001164,N24001164,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,396.96,5.9863514977211585,5.0,5,0,3,0.0,52250.0
N24001165,N24001165,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,314.9,5.7554257078080395,4.0,5,2,4,19.0,52300.0
N24001166,N24001166,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,159.12,5.075923534124373,10.0,5,0,3,0.0,1773.2142857142858
N24001168,N24001168,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,171.6,5.150976778649327,0.0,5,4,3,43.0,714.7286821705427
N24001172,N24001172,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,291.49,5.678430478053299,7.0,5,0,3,0.0,23831.81818181818
N24001173,N24001173,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,157.32,5.064618301294311,27.0,5,0,4,0.0,482.7550935780831
N24001179,N24001179,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,217.35,5.38609927993157,44.0,5,0,3,0.0,67450.0
N24001180,N24001180,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,237.51,5.474411238170585,45.0,5,2,4,0.0,67500.0
N24001216,N24001216,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,196.0,5.2832037287379885,57.0,5,0,3,0.0,50900.0
N24001217,N24001217,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,497.14,6.210881162014558,7.0,5,0,3,0.0,2039.53488372093
N24001221,N24001221,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,624.98,6.439318421707933,9.0,5,0,3,0.0,1084.6153846153848
N24001222,N24001222,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,452.94,6.117965030717324,4.0,5,0,2,0.0,1085.897435897436
N24001244,N24001244,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,301.06,5.710625673138195,20.0,4,0,3,0.0,39.48967193195625
N24001254,N24001254,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,242.97,5.4970452669144585,27.0,4,0,1,0.0,0.0
N24001259,N24001259,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,315.63,5.757733899748674,19.0,4,0,2,0.0,0.0
N24001271,N24001271,PKG- 2B,OTHER CENTRAL SECTOR,Major,365.53,5.90408037336555,26.0,4,0,2,0.0,0.0
N24001272,N24001272,PKG- 4A,OTHER CENTRAL SECTOR,Major,167.95,5.129602813160299,27.0,4,0,2,0.0,0.0
N24001273,N24001273,PKG- 4B,OTHER CENTRAL SECTOR,Major,177.76,5.18604412406525,25.0,4,0,3,0.0,0.0
N24001286,N24001286,PKG-I,OTHER CENTRAL SECTOR,Major,278.95,5.634611015794902,27.0,4,0,2,0.0,0.0
N24001303,N24001303,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,649.9,6.4783560205783415,86.0,4,0,2,0.0,0.0
N24001309,N24001309,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,159.13,5.075985985334385,19.0,3,0,1,0.0,0.0
N24001317,N24001317,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,201.99,5.313156716744676,19.0,3,0,0,0.0,0.0
N24001322,N24001322,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,183.31,5.216619122563531,20.0,3,0,1,0.0,0.0
N24001325,N24001325,GREENFIELD ALIGNMENT,OTHER CENTRAL SECTOR,Major,262.84,5.575342858811289,32.0,3,0,1,0.0,0.0
N24001339,N24001339,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,157.86,5.068023311204986,18.0,3,0,1,0.0,2028753.677092139
N24001343,N24001343,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,384.23,5.953840558511292,22.0,3,0,0,0.0,0.0
N24001353,N24001353,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,195.14,5.2788286899641745,21.0,3,0,0,0.0,0.0
N24001356,N24001356,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,233.25,5.456388921118531,21.0,3,1,2,0.0,55650.0
N24001360,N24001360,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,260.21,5.565324681508634,21.0,3,0,1,0.0,2027041.891891892
N24001361,N24001361,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,332.2,5.808742910292688,32.0,3,0,1,0.0,0.0
N24001363,N24001363,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,354.79,5.874340669159416,21.0,3,0,1,0.0,0.0
N24001366,N24001366,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,288.85,5.669363547785742,22.0,3,0,0,0.0,0.0
N24001370,N24001370,OLD NH 49,OTHER CENTRAL SECTOR,Major,380.76,5.944792138909551,7.0,3,1,2,0.0,6.396588486140725
N24001381,N24001381,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,272.98,5.613055111023243,8.0,3,0,1,0.0,0.0
N24001382,N24001382,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,242.8,5.496348217047172,7.0,3,0,1,0.0,0.0
N24001383,N24001383,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,349.2,5.8585044198517515,8.0,3,0,1,0.0,0.0
N24001387,N24001387,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,264.34,5.58101202248877,8.0,3,0,1,0.0,0.0
N24001388,N24001388,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,423.15,6.050087166253744,9.0,3,0,1,0.0,2583472.443487621
N24001389,N24001389,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,206.53,5.3352759075335685,27.0,3,0,0,0.0,0.0
N24001391,N24001391,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,294.04,5.687110940368229,20.0,3,0,1,0.0,0.0
